date;datetime;cash_type;card;money;coffee_name
20/02/2025;18:57:35;card;ANON-0000-0000-1232;25,96;Americano
20/02/2025;19:01:51;card;ANON-0000-0000-1233;35,76;Hot Chocolate
20/02/2025;19:07:26;card;ANON-0000-0000-1234;35,76;Cocoa
20/02/2025;20:07:04;card;ANON-0000-0000-1169;35,76;Latte
21/02/2025;06:59:08;card;ANON-0000-0000-1163;25,96;Americano
21/02/2025;09:41:30;card;ANON-0000-0000-1235;35,76;Latte
21/02/2025;09:49:21;card;ANON-0000-0000-1236;35,76;Cappuccino
21/02/2025;09:51:13;card;ANON-0000-0000-1237;21,06;Espresso
21/02/2025;10:18:11;card;ANON-0000-0000-1232;25,96;Americano
21/02/2025;11:10:08;card;ANON-0000-0000-1163;30,86;Americano with Milk
21/02/2025;12:04:49;card;ANON-0000-0000-1110;25,96;Americano
21/02/2025;12:07:43;card;ANON-0000-0000-1238;25,96;Americano
21/02/2025;12:56:18;card;ANON-0000-0000-1198;25,96;Americano
21/02/2025;12:57:03;card;ANON-0000-0000-1167;25,96;Americano
21/02/2025;13:06:43;card;ANON-0000-0000-1203;25,96;Americano
21/02/2025;14:17:55;card;ANON-0000-0000-1203;25,96;Americano
21/02/2025;15:18:31;card;ANON-0000-0000-1161;35,76;Cappuccino
21/02/2025;15:45:54;card;ANON-0000-0000-1163;25,96;Americano
21/02/2025;15:46:48;card;ANON-0000-0000-1163;25,96;Americano
21/02/2025;15:52:48;card;ANON-0000-0000-1203;25,96;Americano
21/02/2025;16:10:06;card;ANON-0000-0000-1239;35,76;Cocoa
21/02/2025;16:46:59;card;ANON-0000-0000-1191;35,76;Latte
21/02/2025;16:48:59;card;ANON-0000-0000-1165;35,76;Hot Chocolate
21/02/2025;16:50:13;card;ANON-0000-0000-1165;35,76;Latte
21/02/2025;19:08:19;card;ANON-0000-0000-1178;35,76;Cocoa
21/02/2025;19:09:10;card;ANON-0000-0000-1178;35,76;Cocoa
21/02/2025;19:59:24;card;ANON-0000-0000-1184;35,76;Cappuccino
22/02/2025;10:52:19;card;ANON-0000-0000-1240;35,76;Hot Chocolate
22/02/2025;11:28:30;card;ANON-0000-0000-1241;25,96;Americano
22/02/2025;11:41:13;card;ANON-0000-0000-1190;25,96;Americano
22/02/2025;12:59:42;card;ANON-0000-0000-0095;21,06;Espresso
22/02/2025;15:03:03;card;ANON-0000-0000-1162;30,86;Americano with Milk
23/02/2025;10:33:12;card;ANON-0000-0000-1156;30,86;Americano with Milk
23/02/2025;12:52:26;card;ANON-0000-0000-1163;30,86;Americano with Milk
23/02/2025;12:54:06;card;ANON-0000-0000-1163;30,86;Americano with Milk
23/02/2025;13:50:22;card;ANON-0000-0000-1242;35,76;Cappuccino
23/02/2025;14:02:03;card;ANON-0000-0000-1156;35,76;Cocoa
23/02/2025;17:27:45;card;ANON-0000-0000-1243;25,96;Americano
24/02/2025;09:14:54;card;ANON-0000-0000-1220;30,86;Americano with Milk
24/02/2025;09:45:11;card;ANON-0000-0000-1244;35,76;Latte
24/02/2025;10:02:49;card;ANON-0000-0000-1163;25,96;Americano
24/02/2025;10:09:12;card;ANON-0000-0000-1245;30,86;Americano with Milk
24/02/2025;10:10:22;card;ANON-0000-0000-1245;30,86;Americano with Milk
24/02/2025;10:47:48;card;ANON-0000-0000-1244;35,76;Cocoa
24/02/2025;12:58:41;card;ANON-0000-0000-1191;35,76;Latte
24/02/2025;13:00:01;card;ANON-0000-0000-1191;35,76;Cocoa
24/02/2025;15:40:02;card;ANON-0000-0000-1163;30,86;Americano with Milk
24/02/2025;16:00:06;card;ANON-0000-0000-1246;35,76;Cocoa
24/02/2025;16:10:24;card;ANON-0000-0000-1184;35,76;Cappuccino
24/02/2025;16:28:52;card;ANON-0000-0000-1177;35,76;Latte
24/02/2025;16:59:39;card;ANON-0000-0000-1170;25,96;Americano
24/02/2025;17:00:45;card;ANON-0000-0000-1170;25,96;Americano
24/02/2025;17:37:39;card;ANON-0000-0000-1222;30,86;Americano with Milk
24/02/2025;18:07:02;card;ANON-0000-0000-1162;30,86;Americano with Milk
24/02/2025;18:21:57;card;ANON-0000-0000-1191;35,76;Latte
24/02/2025;19:04:34;card;ANON-0000-0000-0878;30,86;Americano with Milk
24/02/2025;19:24:11;card;ANON-0000-0000-1179;35,76;Hot Chocolate
24/02/2025;19:24:54;card;ANON-0000-0000-1247;35,76;Latte
24/02/2025;19:26:15;card;ANON-0000-0000-1179;35,76;Cocoa
24/02/2025;20:14:51;card;ANON-0000-0000-1156;35,76;Cocoa
25/02/2025;08:00:39;card;ANON-0000-0000-1153;30,86;Americano with Milk
25/02/2025;08:49:21;card;ANON-0000-0000-1152;25,96;Americano
25/02/2025;08:50:14;card;ANON-0000-0000-1152;30,86;Americano with Milk
25/02/2025;10:02:45;card;ANON-0000-0000-1237;21,06;Espresso
25/02/2025;11:03:34;card;ANON-0000-0000-1170;25,96;Americano
25/02/2025;11:04:27;card;ANON-0000-0000-1152;25,96;Americano
25/02/2025;12:20:42;card;ANON-0000-0000-1184;35,76;Cappuccino
25/02/2025;14:14:19;card;ANON-0000-0000-1161;35,76;Cappuccino
25/02/2025;16:49:37;card;ANON-0000-0000-0019;25,96;Americano
25/02/2025;16:50:36;card;ANON-0000-0000-0019;25,96;Americano
25/02/2025;18:19:09;card;ANON-0000-0000-1234;35,76;Cocoa
25/02/2025;19:32:40;card;ANON-0000-0000-1152;35,76;Cappuccino
26/02/2025;08:57:37;card;ANON-0000-0000-1170;25,96;Americano
26/02/2025;10:11:27;card;ANON-0000-0000-1248;30,86;Americano with Milk
26/02/2025;10:12:26;card;ANON-0000-0000-1248;30,86;Americano with Milk
26/02/2025;10:16:57;card;ANON-0000-0000-1155;35,76;Hot Chocolate
26/02/2025;13:13:27;card;ANON-0000-0000-1168;35,76;Cocoa
26/02/2025;13:31:24;card;ANON-0000-0000-1191;35,76;Latte
26/02/2025;15:01:59;card;ANON-0000-0000-1110;25,96;Americano
26/02/2025;15:14:48;card;ANON-0000-0000-1249;25,96;Americano
26/02/2025;15:17:25;card;ANON-0000-0000-1247;25,96;Cortado
26/02/2025;15:20:03;card;ANON-0000-0000-1250;35,76;Hot Chocolate
26/02/2025;15:20:49;card;ANON-0000-0000-1250;25,96;Americano
26/02/2025;15:28:45;card;ANON-0000-0000-1190;25,96;Americano
26/02/2025;16:20:47;card;ANON-0000-0000-1164;35,76;Latte
26/02/2025;16:55:14;card;ANON-0000-0000-1165;35,76;Hot Chocolate
26/02/2025;16:56:00;card;ANON-0000-0000-1191;35,76;Latte
26/02/2025;17:22:45;card;ANON-0000-0000-1166;30,86;Americano with Milk
26/02/2025;18:11:24;card;ANON-0000-0000-1163;35,76;Latte
26/02/2025;18:13:50;card;ANON-0000-0000-1163;35,76;Cappuccino
27/02/2025;07:19:00;card;ANON-0000-0000-1163;35,76;Cappuccino
27/02/2025;07:21:01;card;ANON-0000-0000-1161;35,76;Cappuccino
27/02/2025;10:52:29;card;ANON-0000-0000-1237;21,06;Espresso
27/02/2025;11:08:17;card;ANON-0000-0000-1168;35,76;Cocoa
27/02/2025;12:48:16;card;ANON-0000-0000-1251;35,76;Cocoa
27/02/2025;13:29:48;card;ANON-0000-0000-1252;30,86;Americano with Milk
27/02/2025;14:23:16;card;ANON-0000-0000-1163;25,96;Americano
27/02/2025;14:43:19;card;ANON-0000-0000-1253;35,76;Latte
27/02/2025;15:47:51;card;ANON-0000-0000-1170;25,96;Americano
27/02/2025;16:28:28;card;ANON-0000-0000-1170;25,96;Americano
27/02/2025;17:12:56;card;ANON-0000-0000-1190;25,96;Americano
27/02/2025;17:23:10;card;ANON-0000-0000-1170;25,96;Americano
27/02/2025;17:53:13;card;ANON-0000-0000-1254;35,76;Latte
27/02/2025;18:17:29;card;ANON-0000-0000-1208;35,76;Latte
27/02/2025;18:38:41;card;ANON-0000-0000-1184;35,76;Cappuccino
27/02/2025;18:40:02;card;ANON-0000-0000-1179;35,76;Cocoa
27/02/2025;18:40:52;card;ANON-0000-0000-1179;35,76;Cocoa
27/02/2025;19:14:16;card;ANON-0000-0000-1215;35,76;Latte
27/02/2025;20:02:07;card;ANON-0000-0000-0046;35,76;Cappuccino
28/02/2025;06:52:46;card;ANON-0000-0000-1163;30,86;Americano with Milk
28/02/2025;06:55:00;card;ANON-0000-0000-1163;30,86;Americano with Milk
28/02/2025;07:18:37;card;ANON-0000-0000-1161;35,76;Cappuccino
28/02/2025;08:09:58;card;ANON-0000-0000-1255;21,06;Espresso
28/02/2025;09:02:38;card;ANON-0000-0000-1162;30,86;Americano with Milk
28/02/2025;14:44:28;card;ANON-0000-0000-1110;25,96;Americano
28/02/2025;14:45:22;card;ANON-0000-0000-1110;25,96;Americano
28/02/2025;14:47:52;card;ANON-0000-0000-1163;25,96;Americano
28/02/2025;14:52:02;card;ANON-0000-0000-1191;35,76;Latte
28/02/2025;15:19:19;card;ANON-0000-0000-1110;25,96;Americano
28/02/2025;16:22:27;card;ANON-0000-0000-1156;35,76;Cocoa
28/02/2025;16:30:07;card;ANON-0000-0000-1170;25,96;Americano
28/02/2025;17:21:01;card;ANON-0000-0000-1191;35,76;Latte
28/02/2025;17:31:04;card;ANON-0000-0000-1256;30,86;Americano with Milk
28/02/2025;17:32:17;card;ANON-0000-0000-1170;25,96;Americano
28/02/2025;17:33:49;card;ANON-0000-0000-1190;25,96;Americano
28/02/2025;18:53:49;card;ANON-0000-0000-1257;35,76;Latte
01/03/2025;10:31:46;card;ANON-0000-0000-1184;35,76;Cappuccino
01/03/2025;11:24:05;card;ANON-0000-0000-1190;25,96;Americano
01/03/2025;11:27:58;card;ANON-0000-0000-1198;25,96;Americano
01/03/2025;14:43:24;card;ANON-0000-0000-1254;35,76;Latte
01/03/2025;15:02:31;card;ANON-0000-0000-1152;25,96;Americano
01/03/2025;15:08:20;card;ANON-0000-0000-1157;30,86;Americano with Milk
01/03/2025;16:42:13;card;ANON-0000-0000-1184;35,76;Cappuccino
01/03/2025;17:08:34;card;ANON-0000-0000-1258;25,96;Americano
02/03/2025;09:58:15;card;ANON-0000-0000-1163;35,76;Cocoa
02/03/2025;12:17:36;card;ANON-0000-0000-1189;35,76;Latte
02/03/2025;13:36:20;card;ANON-0000-0000-1217;30,86;Americano with Milk
02/03/2025;15:22:17;card;ANON-0000-0000-1152;30,86;Americano with Milk
02/03/2025;15:23:16;card;ANON-0000-0000-1152;25,96;Americano
02/03/2025;15:24:45;card;ANON-0000-0000-1190;25,96;Americano
03/03/2025;08:24:02;card;ANON-0000-0000-1161;35,76;Cappuccino
03/03/2025;09:46:52;card;ANON-0000-0000-1244;35,76;Cocoa
03/03/2025;09:48:39;card;ANON-0000-0000-1244;35,76;Latte
03/03/2025;10:21:25;card;ANON-0000-0000-1227;35,76;Hot Chocolate
03/03/2025;10:24:47;card;ANON-0000-0000-1259;35,76;Hot Chocolate
03/03/2025;12:58:08;card;ANON-0000-0000-1184;35,76;Cappuccino
03/03/2025;15:11:01;card;ANON-0000-0000-1191;35,76;Latte
03/03/2025;15:47:59;card;ANON-0000-0000-1167;25,96;Americano
03/03/2025;16:14:50;card;ANON-0000-0000-1196;35,76;Cocoa
03/03/2025;16:16:35;card;ANON-0000-0000-1191;35,76;Latte
03/03/2025;16:18:27;card;ANON-0000-0000-1164;35,76;Latte
03/03/2025;16:40:29;card;ANON-0000-0000-1158;35,76;Cappuccino
03/03/2025;16:42:23;card;ANON-0000-0000-1158;35,76;Cappuccino
03/03/2025;16:52:12;card;ANON-0000-0000-1170;25,96;Americano
03/03/2025;17:28:43;card;ANON-0000-0000-1256;30,86;Americano with Milk
03/03/2025;17:31:22;card;ANON-0000-0000-1198;25,96;Americano
03/03/2025;17:32:18;card;ANON-0000-0000-1198;35,76;Hot Chocolate
03/03/2025;17:32:59;card;ANON-0000-0000-1198;25,96;Americano
03/03/2025;17:57:33;card;ANON-0000-0000-1179;35,76;Hot Chocolate
03/03/2025;17:58:27;card;ANON-0000-0000-1178;35,76;Hot Chocolate
03/03/2025;18:03:05;card;ANON-0000-0000-1162;30,86;Americano with Milk
03/03/2025;18:46:53;card;ANON-0000-0000-1257;35,76;Latte
04/03/2025;07:19:22;card;ANON-0000-0000-1161;35,76;Cappuccino
04/03/2025;07:31:55;card;ANON-0000-0000-1163;25,96;Americano
04/03/2025;08:51:45;card;ANON-0000-0000-1187;30,86;Americano with Milk
04/03/2025;09:09:32;card;ANON-0000-0000-1163;25,96;Americano
04/03/2025;09:10:22;card;ANON-0000-0000-1163;25,96;Americano
04/03/2025;09:58:37;card;ANON-0000-0000-1260;25,96;Americano
04/03/2025;11:04:02;card;ANON-0000-0000-1222;30,86;Americano with Milk
04/03/2025;11:05:07;card;ANON-0000-0000-1176;25,96;Americano
04/03/2025;11:46:41;card;ANON-0000-0000-1167;25,96;Americano
04/03/2025;11:47:25;card;ANON-0000-0000-1167;25,96;Americano
04/03/2025;11:51:35;card;ANON-0000-0000-1110;25,96;Americano
04/03/2025;12:25:59;card;ANON-0000-0000-1189;35,76;Cocoa
04/03/2025;16:48:58;card;ANON-0000-0000-1167;25,96;Americano
04/03/2025;18:43:22;card;ANON-0000-0000-1234;35,76;Cocoa
04/03/2025;19:10:09;card;ANON-0000-0000-1174;35,76;Latte
04/03/2025;20:09:01;card;ANON-0000-0000-1246;35,76;Latte
05/03/2025;08:39:52;card;ANON-0000-0000-1163;30,86;Americano with Milk
05/03/2025;09:38:24;card;ANON-0000-0000-1167;25,96;Americano
05/03/2025;10:01:14;card;ANON-0000-0000-1198;25,96;Americano
05/03/2025;10:02:04;card;ANON-0000-0000-1198;25,96;Americano
05/03/2025;10:10:51;card;ANON-0000-0000-1261;35,76;Cappuccino
05/03/2025;10:40:35;card;ANON-0000-0000-1248;30,86;Americano with Milk
05/03/2025;11:08:32;card;ANON-0000-0000-1184;35,76;Cappuccino
05/03/2025;11:10:54;card;ANON-0000-0000-1262;35,76;Cocoa
05/03/2025;11:38:51;card;ANON-0000-0000-1198;25,96;Americano
05/03/2025;11:41:22;card;ANON-0000-0000-1167;25,96;Americano
05/03/2025;12:12:56;card;ANON-0000-0000-1110;25,96;Americano
05/03/2025;15:07:51;card;ANON-0000-0000-1191;35,76;Latte
05/03/2025;15:21:36;card;ANON-0000-0000-1164;35,76;Latte
05/03/2025;15:25:11;card;ANON-0000-0000-1165;35,76;Hot Chocolate
05/03/2025;17:09:57;card;ANON-0000-0000-1222;30,86;Americano with Milk
05/03/2025;17:16:24;card;ANON-0000-0000-1263;21,06;Espresso
05/03/2025;17:31:41;card;ANON-0000-0000-1191;35,76;Latte
05/03/2025;18:13:27;card;ANON-0000-0000-1158;35,76;Cappuccino
05/03/2025;19:02:57;card;ANON-0000-0000-1264;35,76;Cocoa
06/03/2025;09:33:39;card;ANON-0000-0000-1210;35,76;Hot Chocolate
06/03/2025;09:35:53;card;ANON-0000-0000-1207;21,06;Espresso
06/03/2025;10:48:05;card;ANON-0000-0000-1207;30,86;Americano with Milk
06/03/2025;10:56:47;card;ANON-0000-0000-1163;25,96;Americano
06/03/2025;10:57:35;card;ANON-0000-0000-1163;25,96;Americano
06/03/2025;11:05:44;card;ANON-0000-0000-1198;25,96;Americano
06/03/2025;11:17:38;card;ANON-0000-0000-1265;35,76;Cappuccino
06/03/2025;13:51:33;card;ANON-0000-0000-1215;35,76;Latte
06/03/2025;16:06:47;card;ANON-0000-0000-1216;30,86;Americano with Milk
06/03/2025;17:49:11;card;ANON-0000-0000-1163;35,76;Cocoa
06/03/2025;18:27:12;card;ANON-0000-0000-1158;35,76;Cappuccino
06/03/2025;19:22:11;card;ANON-0000-0000-1153;30,86;Americano with Milk
07/03/2025;07:05:42;card;ANON-0000-0000-1161;35,76;Cappuccino
07/03/2025;08:45:11;card;ANON-0000-0000-1110;25,96;Americano
07/03/2025;08:46:04;card;ANON-0000-0000-1110;25,96;Americano
07/03/2025;09:02:41;card;ANON-0000-0000-1163;25,96;Americano
07/03/2025;10:09:58;card;ANON-0000-0000-1155;35,76;Hot Chocolate
07/03/2025;10:26:35;card;ANON-0000-0000-1266;30,86;Americano with Milk
07/03/2025;10:27:33;card;ANON-0000-0000-1266;30,86;Americano with Milk
07/03/2025;10:41:46;card;ANON-0000-0000-1262;35,76;Cocoa
07/03/2025;11:50:59;card;ANON-0000-0000-1189;35,76;Cocoa
07/03/2025;12:03:46;card;ANON-0000-0000-1157;30,86;Americano with Milk
07/03/2025;13:43:48;card;ANON-0000-0000-1210;35,76;Hot Chocolate
07/03/2025;13:55:32;card;ANON-0000-0000-1260;25,96;Americano
07/03/2025;14:53:30;card;ANON-0000-0000-1184;35,76;Cappuccino
07/03/2025;15:09:04;card;ANON-0000-0000-1191;35,76;Latte
07/03/2025;15:52:53;card;ANON-0000-0000-1164;35,76;Latte
07/03/2025;17:10:29;card;ANON-0000-0000-1191;35,76;Latte
07/03/2025;17:12:24;card;ANON-0000-0000-1165;35,76;Hot Chocolate
08/03/2025;09:23:45;card;ANON-0000-0000-1207;30,86;Americano with Milk
08/03/2025;09:41:53;card;ANON-0000-0000-1162;30,86;Americano with Milk
08/03/2025;10:54:14;card;ANON-0000-0000-1163;25,96;Americano
08/03/2025;11:19:46;card;ANON-0000-0000-1190;25,96;Americano
08/03/2025;11:20:32;card;ANON-0000-0000-1190;25,96;Americano
08/03/2025;12:41:20;card;ANON-0000-0000-1267;30,86;Americano with Milk
08/03/2025;12:45:05;card;ANON-0000-0000-1110;25,96;Americano
08/03/2025;13:40:06;card;ANON-0000-0000-1162;35,76;Cappuccino
09/03/2025;09:42:04;card;ANON-0000-0000-1268;21,06;Espresso
09/03/2025;11:25:53;card;ANON-0000-0000-1269;30,86;Americano with Milk
09/03/2025;13:51:56;card;ANON-0000-0000-1184;35,76;Cappuccino
09/03/2025;14:18:30;card;ANON-0000-0000-1163;25,96;Americano
09/03/2025;15:12:41;card;ANON-0000-0000-1153;35,76;Cappuccino
09/03/2025;15:39:07;card;ANON-0000-0000-1110;25,96;Americano
09/03/2025;15:52:39;card;ANON-0000-0000-1217;30,86;Americano with Milk
09/03/2025;15:53:40;card;ANON-0000-0000-1270;35,76;Cocoa
10/03/2025;08:34:43;card;ANON-0000-0000-1271;25,96;Americano
10/03/2025;08:35:40;card;ANON-0000-0000-1271;35,76;Latte
10/03/2025;09:06:28;card;ANON-0000-0000-1153;30,86;Americano with Milk
10/03/2025;09:19:29;card;ANON-0000-0000-1210;35,76;Hot Chocolate
10/03/2025;09:50:54;card;ANON-0000-0000-1272;35,76;Cocoa
10/03/2025;10:18:57;card;ANON-0000-0000-1273;35,76;Hot Chocolate
10/03/2025;12:36:15;card;ANON-0000-0000-1171;25,96;Americano
10/03/2025;15:32:09;card;ANON-0000-0000-1170;25,96;Americano
10/03/2025;15:41:58;card;ANON-0000-0000-1212;35,76;Hot Chocolate
10/03/2025;16:18:01;card;ANON-0000-0000-1191;35,76;Latte
10/03/2025;16:18:54;card;ANON-0000-0000-1165;35,76;Latte
10/03/2025;16:24:25;card;ANON-0000-0000-1274;35,76;Cappuccino
10/03/2025;16:25:32;card;ANON-0000-0000-1274;30,86;Americano with Milk
10/03/2025;18:15:54;card;ANON-0000-0000-1170;25,96;Americano
10/03/2025;18:48:30;card;ANON-0000-0000-1257;35,76;Latte
10/03/2025;18:49:22;card;ANON-0000-0000-1257;35,76;Latte
10/03/2025;19:26:43;card;ANON-0000-0000-1157;30,86;Americano with Milk
11/03/2025;08:46:26;card;ANON-0000-0000-1170;25,96;Americano
11/03/2025;09:12:28;card;ANON-0000-0000-1163;35,76;Cappuccino
11/03/2025;09:27:04;card;ANON-0000-0000-1275;35,76;Latte
11/03/2025;10:26:58;card;ANON-0000-0000-1170;25,96;Americano
11/03/2025;12:33:20;card;ANON-0000-0000-1170;25,96;Americano
11/03/2025;13:16:55;card;ANON-0000-0000-1171;25,96;Americano
11/03/2025;16:29:31;card;ANON-0000-0000-1276;35,76;Hot Chocolate
11/03/2025;16:30:16;card;ANON-0000-0000-1276;35,76;Cocoa
11/03/2025;16:49:41;card;ANON-0000-0000-1210;35,76;Hot Chocolate
11/03/2025;17:46:50;card;ANON-0000-0000-1184;35,76;Cappuccino
11/03/2025;18:56:52;card;ANON-0000-0000-1157;30,86;Americano with Milk
11/03/2025;19:07:14;card;ANON-0000-0000-1209;35,76;Latte
11/03/2025;20:08:56;card;ANON-0000-0000-1185;35,76;Cocoa
12/03/2025;11:11:39;card;ANON-0000-0000-1277;35,76;Cocoa
12/03/2025;11:47:34;card;ANON-0000-0000-1161;30,86;Americano with Milk
12/03/2025;11:50:15;card;ANON-0000-0000-1161;35,76;Cappuccino
12/03/2025;11:55:56;card;ANON-0000-0000-1163;25,96;Americano
12/03/2025;11:56:49;card;ANON-0000-0000-1163;25,96;Americano
12/03/2025;12:06:11;card;ANON-0000-0000-1278;25,96;Americano
12/03/2025;12:55:38;card;ANON-0000-0000-1279;35,76;Hot Chocolate
12/03/2025;13:01:49;card;ANON-0000-0000-1280;35,76;Latte
12/03/2025;13:56:24;card;ANON-0000-0000-1199;35,76;Latte
12/03/2025;16:27:37;card;ANON-0000-0000-1281;35,76;Cappuccino
12/03/2025;16:35:04;card;ANON-0000-0000-1191;35,76;Latte
12/03/2025;16:36:01;card;ANON-0000-0000-1165;35,76;Latte
12/03/2025;18:10:34;card;ANON-0000-0000-1170;25,96;Americano
12/03/2025;18:17:18;card;ANON-0000-0000-1264;35,76;Cocoa
12/03/2025;18:24:40;card;ANON-0000-0000-1282;25,96;Americano
12/03/2025;18:38:57;card;ANON-0000-0000-1158;35,76;Cappuccino
12/03/2025;18:42:14;card;ANON-0000-0000-1170;25,96;Americano
13/03/2025;07:01:36;card;ANON-0000-0000-1161;35,76;Cappuccino
13/03/2025;08:23:17;card;ANON-0000-0000-1153;30,86;Americano with Milk
13/03/2025;09:04:47;card;ANON-0000-0000-1163;30,86;Americano with Milk
13/03/2025;09:20:09;card;ANON-0000-0000-1168;35,76;Latte
13/03/2025;09:22:05;card;ANON-0000-0000-1207;21,06;Espresso
13/03/2025;09:38:20;card;ANON-0000-0000-1283;25,96;Americano
13/03/2025;09:39:15;card;ANON-0000-0000-1284;30,86;Americano with Milk
13/03/2025;11:18:02;card;ANON-0000-0000-1167;25,96;Americano
13/03/2025;12:13:37;card;ANON-0000-0000-1191;35,76;Latte
13/03/2025;14:53:50;card;ANON-0000-0000-1285;30,86;Americano with Milk
13/03/2025;14:55:32;card;ANON-0000-0000-1194;25,96;Americano
13/03/2025;18:47:44;card;ANON-0000-0000-1158;35,76;Cappuccino
14/03/2025;07:55:06;card;ANON-0000-0000-1170;25,96;Americano
14/03/2025;08:13:40;card;ANON-0000-0000-1286;30,86;Americano with Milk
14/03/2025;08:59:27;card;ANON-0000-0000-1271;25,96;Americano
14/03/2025;09:00:30;card;ANON-0000-0000-1287;35,76;Latte
14/03/2025;09:26:08;card;ANON-0000-0000-1207;21,06;Espresso
14/03/2025;09:28:37;card;ANON-0000-0000-1170;25,96;Americano
14/03/2025;10:20:51;card;ANON-0000-0000-1110;25,96;Americano
14/03/2025;10:48:23;card;ANON-0000-0000-1288;35,76;Latte
14/03/2025;10:49:28;card;ANON-0000-0000-1288;35,76;Cappuccino
14/03/2025;14:35:17;card;ANON-0000-0000-1170;25,96;Americano
14/03/2025;14:36:22;card;ANON-0000-0000-1165;35,76;Latte
14/03/2025;15:54:21;card;ANON-0000-0000-1191;35,76;Latte
14/03/2025;15:55:41;card;ANON-0000-0000-1165;35,76;Latte
14/03/2025;16:27:04;card;ANON-0000-0000-1170;25,96;Americano
14/03/2025;16:31:00;card;ANON-0000-0000-1276;35,76;Cocoa
14/03/2025;16:31:55;card;ANON-0000-0000-1289;35,76;Cocoa
14/03/2025;16:32:40;card;ANON-0000-0000-1289;35,76;Cocoa
14/03/2025;17:05:24;card;ANON-0000-0000-1290;25,96;Americano
14/03/2025;17:22:15;card;ANON-0000-0000-1167;25,96;Americano
14/03/2025;17:27:15;card;ANON-0000-0000-1191;35,76;Latte
14/03/2025;17:28:38;card;ANON-0000-0000-1165;35,76;Latte
14/03/2025;20:20:22;card;ANON-0000-0000-1291;25,96;Americano
14/03/2025;21:40:44;card;ANON-0000-0000-1214;25,96;Americano
15/03/2025;09:53:22;card;ANON-0000-0000-1163;30,86;Americano with Milk
15/03/2025;10:03:23;card;ANON-0000-0000-1158;35,76;Cappuccino
15/03/2025;13:55:42;card;ANON-0000-0000-1167;25,96;Americano
15/03/2025;17:10:23;card;ANON-0000-0000-0046;35,76;Cappuccino
15/03/2025;17:12:08;card;ANON-0000-0000-1152;30,86;Americano with Milk
15/03/2025;19:30:37;card;ANON-0000-0000-1217;30,86;Americano with Milk
15/03/2025;19:51:27;card;ANON-0000-0000-1292;35,76;Cappuccino
16/03/2025;09:32:17;card;ANON-0000-0000-1161;35,76;Cappuccino
16/03/2025;09:36:23;card;ANON-0000-0000-1293;30,86;Americano with Milk
16/03/2025;10:50:09;card;ANON-0000-0000-1294;35,76;Latte
16/03/2025;12:00:47;card;ANON-0000-0000-1294;35,76;Hot Chocolate
16/03/2025;14:22:43;card;ANON-0000-0000-1170;25,96;Americano
17/03/2025;06:54:41;card;ANON-0000-0000-1163;25,96;Americano
17/03/2025;08:09:50;card;ANON-0000-0000-1110;25,96;Americano
17/03/2025;08:18:03;card;ANON-0000-0000-1110;25,96;Americano
17/03/2025;09:02:59;card;ANON-0000-0000-1153;30,86;Americano with Milk
17/03/2025;10:32:40;card;ANON-0000-0000-1163;25,96;Americano
17/03/2025;13:59:01;card;ANON-0000-0000-1203;25,96;Americano
17/03/2025;14:21:25;card;ANON-0000-0000-1276;35,76;Cocoa
17/03/2025;14:22:20;card;ANON-0000-0000-1276;35,76;Cocoa
